36011,94,gentilly,GENTILLY,gentilly,Gentilly,G534,JNTL,94250,037,94037,3,87,6,17097,16124,17400,14488,1.18,2.33333,48.8167,9,54237,+22040,484848,42,81
36012,94,villejuif,VILLEJUIF,villejuif,Villejuif,V421,FLJF,94800,076,94076,3,93,5,55490,47414,53200,10391,5.34,2.36667,48.8,27,54215,+22140,484738,62,130
36013,94,vitry-sur-seine,VITRY-SUR-SEINE,vitry sur seine,Vitry-sur-Seine,V362625,FTRSRSN,94400,081,94081,1,99,5,85413,78908,84100,7319,11.67,2.4,48.7833,63,54209,+22334,484715,27,106
36014,94,chevilly-larue,CHEVILLY-LARUE,chevilly larue,Chevilly-Larue,C146,XFLLR,94550,021,94021,3,42,5,18498,18149,19000,4383,4.22,2.35,48.7667,19,54185,+22112,484559,83,94
36015,94,chennevieres-sur-marne,CHENNEVIERES-SUR-MARNE,chennevieres sur marne,ChenneviÃ¨res-sur-Marne,C51626565,XNFRSSRMRN,94430,019,94019,2,08,5,18049,17815,17700,3424,5.27,2.51667,48.8,219,54220,+23202,484754,33,108
36016,94,perigny-94,PERIGNY,perigny,PÃ©rigny,P625,PRKN,94520,056,94056,1,26,6,2311,2017,2200,828,2.79,2.55,48.7,239,54106,+23306,484142,42,97
36017,94,champigny-sur-marne,CHAMPIGNY-SUR-MARNE,champigny sur marne,Champigny-sur-Marne,C512526565,XMPKNSRMRN,94500,017,94017,2,94,5,75510,74232,75100,6682,11.3,2.51667,48.8167,199,54241,+23056,484902,32,106
36018,94,ivry-sur-seine,IVRY-SUR-SEINE,ivry sur seine,Ivry-sur-Seine,I162625,IFRSRSN,94200,041,94041,1,95,5,57732,50951,56700,9464,6.1,2.38333,48.8167,57,54238,+22316,484850,28,68
36019,94,maisons-alfort,MAISONS-ALFORT,maisons alfort,Maisons-Alfort,M2524163,MSNSLFRT,94700,046,94046,1,96,5,52943,51091,52900,9895,5.35,2.43333,48.8,112,54229,+22616,484821,28,47
36020,94,orly,ORLY,orly,Orly,O640,ORL,94310,054,94054,1,20,5,21395,20497,20900,3198,6.69,2.4,48.75,63,54160,+22334,484437,30,89
36021,94,villeneuve-le-roi,VILLENEUVE-LE-ROI,villeneuve le roi,Villeneuve-le-Roi,V45146,FLNFLR,94290,077,94077,1,28,5,18479,18293,18500,2199,8.4,2.41667,48.7333,82,54149,+22439,484404,30,91
36022,94,villeneuve-saint-georges,VILLENEUVE-SAINT-GEORGES,villeneuve saint georges,Villeneuve-Saint-Georges,V451253262,FLNFSNTJRJS,94190,078,94078,1,88,5,32239,28427,30800,3684,8.75,2.45,48.7333,126,54147,+22659,484357,30,93
36023,94,creteil,CRETEIL,creteil,CrÃ©teil,C634,KRTL,94000,028,94028,1,90,3,89985,81786,89300,7852,11.46,2.46667,48.7833,139,54212,+22743,484726,31,74
36024,95,baillet-en-france,BAILLET-EN-FRANCE,baillet en france,Baillet-en-France,B4351652,BLTNFRNS,95560,042,95042,2,26,6,1955,1708,1900,247,7.91,2.3,49.0667,-41,54514,+21758,490344,85,151
36025,95,osny,OSNY,osny,Osny,O250,OSN,95520,476,95476,3,29,6,16236,14300,15900,1296,12.52,2.06667,49.0667,-304,54510,+20345,490333,27,102
36026,95,hodent,HODENT,hodent,Hodent,H353,HTNT,95420,309,95309,3,16,6,250,267,300,57,4.37,1.76667,49.15,-632,54605,+14603,490839,49,140
36027,95,montreuil-sur-epte,MONTREUIL-SUR-EPTE,montreuil sur epte,Montreuil-sur-Epte,M3642613,MNTRLSRPT,95770,429,95429,3,16,6,443,350,400,61,7.15,1.68333,49.1833,-731,54641,+14042,491035,27,157
36028,95,cergy,CERGY,cergy,Cergy,C620,SRJ,95000-95800,127,95127,3,96,5,56988,54816,56100,4891,11.65,2.06667,49.0333,-305,54484,+20345,490209,21,121
36029,95,chennevieres-les-louvres,CHENNEVIERES-LES-LOUVRES,chennevieres les louvres,ChenneviÃ¨res-lÃ¨s-Louvres,C5162424162,XNFRSLSLFRS,95380,154,95154,2,13,6,344,218,300,75,4.58,2.55,49.05,238,54494,+23303,490241,81,124
36030,95,montlignon,MONTLIGNON,montlignon,Montlignon,M3425,MNTLKNN,95680,426,95426,3,20,6,2561,2426,2500,901,2.84,2.28333,49.0167,-59,54455,+21701,490035,62,185
36031,95,fontenay-en-parisis,FONTENAY-EN-PARISIS,fontenay en parisis,Fontenay-en-Parisis,F535162,FNTNNPRSS,95190,241,95241,2,15,6,1912,1707,2000,176,10.84,2.45,49.05,127,54503,+22701,490310,77,138
36032,95,ezanville,EZANVILLE,ezanville,Ã‰zanville,E2514,ESNFL,95460,229,95229,2,08,6,8979,8788,9100,1730,5.19,2.36667,49.0333,27,54475,+22139,490140,72,118
36033,95,neuville-sur-oise,NEUVILLE-SUR-OISE,neuville sur oise,Neuville-sur-Oise,N14262,NFLSRS,95000,450,95450,3,39,6,2014,1433,1600,473,4.25,2.06667,49.0167,-308,54461,+20333,490054,19,54
36034,95,sagy-95,SAGY,sagy,Sagy,S000,SJ,95450,535,95535,3,27,6,1160,1127,1200,110,10.53,1.95,49.05,-427,54500,+15707,490301,42,130
36035,95,themericourt,THEMERICOURT,themericourt,ThÃ©mÃ©ricourt,T56263,0MRKRT,95450,610,95610,3,27,6,264,229,300,34,7.58,1.9,49.0833,-489,54541,+15347,490511,70,137
36036,95,butry-sur-oise,BUTRY-SUR-OISE,butry sur oise,Butry-sur-Oise,B36262,BTRSRS,95430,120,95120,3,34,6,2026,1970,2000,779,2.6,2.2,49.0833,-153,54540,+21154,490510,22,96
36037,95,plessis-luzarches,LE PLESSIS-LUZARCHES,le plessis luzarches,Le Plessis-Luzarches,L1424262,LPLSSLSRXS,95270,493,95493,2,15,6,131,140,100,145,0.9,2.45,49.1,131,54551,+22717,490546,56,101
36038,95,jouy-le-moutier,JOUY-LE-MOUTIER,jouy le moutier,Jouy-le-Moutier,J4536,JLMTR,95280,323,95323,3,39,5,16589,17788,16700,2407,6.89,2.03333,49.0167,-331,54457,+20219,490039,21,175
36039,95,mareil-en-france,MAREIL-EN-FRANCE,mareil en france,Mareil-en-France,M6451652,MRLNFRNS,95850,365,95365,2,15,6,694,498,600,99,7,2.43333,49.0667,99,54522,+22533,490411,109,186
36040,95,breancon,BREANCON,breancon,BrÃ©anÃ§on,B6525,BRNKN,95640,102,95102,3,17,6,371,332,400,34,10.61,2.01667,49.15,-350,54603,+20117,490833,79,203
36041,95,chaussy-95,CHAUSSY,chaussy,Chaussy,C000,XS,95710,150,95150,3,16,6,633,602,600,43,14.56,1.68333,49.1167,-716,54580,+14130,490718,45,202
36042,95,vallangoujard,VALLANGOUJARD,vallangoujard,Vallangoujard,V45263,FLNKJRT,95810,627,95627,3,34,6,634,634,700,83,7.6,2.11667,49.1333,-250,54600,+20643,490823,46,126
36043,95,magny-en-vexin,MAGNY-EN-VEXIN,magny en vexin,Magny-en-Vexin,M25125,MKNNFKSN,95420,355,95355,3,16,5,5752,5657,5600,410,14.02,1.78333,49.15,-611,54616,+14712,490916,63,149
36044,95,bellefontaine-95,BELLEFONTAINE,bellefontaine,Bellefontaine,B41535,BLFNTN,95270,055,95055,2,15,6,432,482,500,57,7.53,2.46667,49.1,145,54553,+22801,490551,59,139
36045,95,haravilliers,HARAVILLIERS,haravilliers,Haravilliers,H61462,HRFLRS,95640,298,95298,3,17,6,539,459,500,49,10.9,2.05,49.1833,-322,54638,+20248,491025,99,217
36046,95,survilliers,SURVILLIERS,survilliers,Survilliers,S61462,SRFLRS,95470,604,95604,2,15,6,3833,3657,3700,712,5.38,2.55,49.1,232,54553,+23242,490552,74,156
36047,95,heaulme,LE HEAULME,le heaulme,Le Heaulme,L500,LHLM,95640,303,95303,3,17,6,191,187,200,97,1.96,2,49.1667,-374,54629,+15959,490957,124,205
36048,95,courcelles-sur-viosne,COURCELLES-SUR-VIOSNE,courcelles sur viosne,Courcelles-sur-Viosne,C62426125,KRSLSSRFSN,95650,181,95181,3,27,6,306,275,300,84,3.61,2,49.0833,-372,54531,+20005,490440,42,108
36049,95,brignancourt,BRIGNANCOURT,brignancourt,Brignancourt,B625263,BRKNNKRT,95640,110,95110,3,17,6,204,205,200,66,3.06,1.95,49.1333,-437,54598,+15635,490816,52,112
36050,95,seraincourt-95,SERAINCOURT,seraincourt,Seraincourt,S65263,SRNKRT,95450,592,95592,3,27,6,1332,1267,1400,118,11.28,1.86667,49.0333,-521,54484,+15202,490207,26,124
36051,95,vemars,VEMARS,vemars,VÃ©mars,V562,FMRS,95470,641,95641,2,13,6,2205,2058,2100,269,8.18,2.56667,49.0667,257,54522,+23404,490411,96,146
36052,95,domont,DOMONT,domont,Domont,D530,TMNT,95330,199,95199,2,06,5,14827,14878,14600,1779,8.33,2.33333,49.0333,-11,54475,+21936,490139,80,202
36053,95,bonneuil-en-france,BONNEUIL-EN-FRANCE,bonneuil en france,Bonneuil-en-France,B5451652,BNLNFRNS,95500,088,95088,2,38,6,713,774,700,151,4.71,2.43333,48.9667,107,54416,+22557,485828,35,59
36054,95,montmorency,MONTMORENCY,montmorency,Montmorency,M35652,MNTMRNS,95160,428,95428,2,18,5,21194,20576,21400,3946,5.37,2.33333,49,-16,54433,+21919,485923,43,186
36055,95,bruyeres-sur-oise,BRUYERES-SUR-OISE,bruyeres sur oise,BruyÃ¨res-sur-Oise,B6262,BRYRSSRS,95820,116,95116,3,03,6,3700,3392,3400,415,8.91,2.31667,49.1667,-10,54619,+21939,490926,23,84
36056,95,epiais-les-louvres,EPIAIS-LES-LOUVRES,epiais les louvres,Ã‰piais-lÃ¨s-Louvres,E12424162,EPSLSLFRS,95380,212,95212,2,13,6,88,60,100,25,3.42,2.55,49.0333,245,54480,+23327,490153,90,121
36057,95,montgeroult,MONTGEROULT,montgeroult,Montgeroult,M32643,MNTJRLT,95650,422,95422,3,27,6,426,412,400,85,4.97,2,49.0833,-369,54536,+20015,490456,40,101
36058,95,margency,MARGENCY,margency,Margency,M6252,MRJNS,95580,369,95369,2,24,6,2852,2585,2900,3961,0.72,2.3,49,-52,54447,+21722,490007,54,125
36059,95,pontoise,PONTOISE,pontoise,Pontoise,P532,PNTS,95300,500,95500,3,19,3,29548,27483,29700,4132,7.15,2.1,49.05,-262,54501,+20603,490303,22,87
36060,95,menouville,MENOUVILLE,menouville,Menouville,M140,MNFL,95810,387,95387,3,17,6,90,84,100,32,2.78,2.1,49.15,-252,54612,+20635,490903,47,112
36061,95,clery-en-vexin,CLERY-EN-VEXIN,clery en vexin,ClÃ©ry-en-Vexin,C465125,KLRNFKSN,95420,166,95166,3,27,6,405,412,400,79,5.1,1.85,49.1333,-553,54586,+15018,490737,115,179
36062,95,commeny,COMMENY,commeny,Commeny,C500,KMN,95450,169,95169,3,27,6,379,379,400,80,4.72,1.9,49.1167,-495,54585,+15326,490735,67,126
36063,95,epiais-rhus,EPIAIS-RHUS,epiais rhus,Ã‰piais-Rhus,E1262,EPSRHS,95810,213,95213,3,17,6,645,636,600,61,10.46,2.06667,49.1167,-305,54580,+20343,490720,56,186
36064,95,vaureal,VAUREAL,vaureal,VaurÃ©al,V640,FRL,95490,637,95637,3,39,6,16180,16207,15700,4676,3.46,2.03333,49.0333,-338,54483,+20155,490204,22,122
36065,95,bray-et-lÃ»,BRAY-ET-LU,bray et lu,Bray-et-LÃ»,B634,BRTL,95710,101,95101,3,16,6,977,753,1000,263,3.71,1.65,49.1333,-750,54599,+13940,490822,24,127
36066,95,marly-la-ville,MARLY-LA-VILLE,marly la ville,Marly-la-Ville,M6414,MRLLFL,95670,371,95371,2,15,6,5472,5694,5500,634,8.62,2.5,49.0833,181,54534,+22958,490451,71,145
36067,95,perchay,LE PERCHAY,le perchay,Le Perchay,L162,LPRX,95450,483,95483,3,27,6,548,476,500,100,5.46,1.93333,49.1167,-449,54568,+15557,490640,52,117
36068,95,genicourt,GENICOURT,genicourt,GÃ©nicourt,G5263,JNKRT,95650,271,95271,3,34,6,489,545,500,75,6.44,2.06667,49.0833,-298,54544,+20406,490521,68,106
36069,95,amenucourt,AMENUCOURT,amenucourt,Amenucourt,A5263,AMNKRT,95510,012,95012,3,16,6,198,171,200,22,8.7,1.65,49.1,-772,54562,+13831,490622,19,153
36070,95,condecourt,CONDECOURT,condecourt,CondÃ©court,C53263,KNTKRT,95450,170,95170,3,27,6,545,486,500,78,6.94,1.95,49.0333,-438,54492,+15632,490234,37,127
36071,95,groslay,GROSLAY,groslay,Groslay,G624,KRSL,95410,288,95288,2,18,6,8460,7347,8400,2867,2.95,2.35,48.9833,9,54430,+22040,485912,51,123
36072,95,menucourt,MENUCOURT,menucourt,Menucourt,M263,MNKRT,95180,388,95388,3,39,6,5287,5080,5100,1436,3.68,1.98333,49.0167,-395,54475,+15853,490138,85,188
36073,95,saint-witz,SAINT-WITZ,saint witz,Saint-Witz,S532,SNTWTS,95470,580,95580,2,15,6,2566,1925,2600,334,7.66,2.56667,49.0833,257,54546,+23406,490530,109,195
36074,95,piscop,PISCOP,piscop,Piscop,P210,PSKP,95350,489,95489,2,08,6,714,634,700,175,4.08,2.35,49.0167,8,54458,+22037,490044,73,195
36075,95,nucourt,NUCOURT,nucourt,Nucourt,N263,NKRT,95420,459,95459,3,17,6,735,779,800,96,7.65,1.85,49.1667,-536,54621,+15115,490932,85,137
36076,95,arronville,ARRONVILLE,arronville,Arronville,A6514,ARNFL,95810,023,95023,3,17,6,664,611,700,41,15.85,2.1,49.1833,-248,54646,+20649,491052,52,140
36077,95,herblay,HERBLAY,herblay,Herblay,H614,HRBL,95220,306,95306,1,31,5,26016,23080,26000,2042,12.74,2.16667,49,-190,54434,+20956,485925,20,91
36078,95,asnieres-sur-oise,ASNIERES-SUR-OISE,asnieres sur oise,AsniÃ¨res-sur-Oise,A256262,ASNRSSRS,95270,026,95026,2,26,6,2527,2476,2500,179,14.07,2.35,49.1333,22,54593,+22122,490800,22,208
36079,95,presles-95,PRESLES,presles,Presles,P6242,PRSLS,95590,504,95504,3,14,6,3788,3730,3800,380,9.95,2.3,49.1167,-60,54572,+21656,490655,26,210
36080,95,lassy-95,LASSY,lassy,Lassy,L200,LS,95270,331,95331,2,15,6,187,177,200,97,1.92,2.45,49.1,121,54552,+22645,490550,52,139
36081,95,andilly-95,ANDILLY,andilly,Andilly,A534,ANTL,95580,014,95014,2,24,6,2524,2013,2500,934,2.7,2.3,49,-41,54450,+21758,490019,63,185
36082,95,haute-isle,HAUTE-ISLE,haute isle,Haute-Isle,H324,HTSL,95780,301,95301,3,16,6,319,295,300,124,2.57,1.66667,49.0833,-754,54537,+13929,490501,13,148
36083,95,chaumontel,CHAUMONTEL,chaumontel,Chaumontel,C534,XMNTL,95270,149,95149,2,15,6,3289,3248,3300,777,4.23,2.43333,49.1167,103,54585,+22544,490737,37,122
36084,95,villaines-sous-bois,VILLAINES-SOUS-BOIS,villaines sous bois,Villaines-sous-Bois,V45212,FLNSSSBS,95570,660,95660,2,26,6,671,581,700,355,1.89,2.36667,49.0833,23,54530,+22128,490437,111,127
36085,95,ermont,ERMONT,ermont,Ermont,E653,ERMNT,95120,219,95219,3,10,5,27446,27474,27700,6597,4.16,2.26667,48.9833,-86,54435,+21534,485929,43,65
36086,95,auvers-sur-oise,AUVERS-SUR-OISE,auvers sur oise,Auvers-sur-Oise,A16262,AFRSSRS,95760,039,95039,3,34,5,6792,6839,6900,535,12.69,2.16667,49.0667,-180,54524,+21027,490418,21,111
36087,95,saint-brice-sous-foret,SAINT-BRICE-SOUS-FORET,saint brice sous foret,Saint-Brice-sous-ForÃªt,S53162163,SNTBRSSSFRT,95350,539,95539,2,08,6,14320,12535,14300,2386,6,2.36667,49,23,54443,+22125,485955,60,165
36088,95,arthies,ARTHIES,arthies,Arthies,A632,AR0S,95420,024,95024,3,16,6,301,258,300,40,7.4,1.78333,49.1,-607,54551,+14726,490544,123,203
36089,95,grisy-les-platres,GRISY-LES-PLATRES,grisy les platres,Grisy-les-PlÃ¢tres,G624214362,KRSLSPLTRS,95810,287,95287,3,17,6,607,556,600,84,7.15,2.05,49.1333,-319,54591,+20258,490755,67,185
36090,95,puiseux-en-france,PUISEUX-EN-FRANCE,puiseux en france,Puiseux-en-France,P251652,PSKSNFRNS,95380,509,95509,2,15,6,3294,2931,3400,644,5.11,2.48333,49.0667,182,54509,+23001,490328,90,143
36091,95,goussainville-95,GOUSSAINVILLE,goussainville,Goussainville,G514,KSNFL,95190,280,95280,2,30,5,30996,27350,30600,2690,11.52,2.46667,49.0167,152,54480,+22825,490154,56,109
36092,95,moussy-95,MOUSSY,moussy,Moussy,M200,MS,95640,438,95438,3,17,6,151,113,200,31,4.75,1.91667,49.1333,-474,54598,+15435,490817,56,112
36093,95,pierrelaye,PIERRELAYE,pierrelaye,Pierrelaye,P640,PRLY,95480,488,95488,3,28,6,7958,6931,7800,864,9.21,2.16667,49.0167,-207,54469,+20901,490121,35,78
36094,95,franconville-95,FRANCONVILLE,franconville,Franconville,F652514,FRNKNFL,95130,252,95252,3,11,5,33097,33492,33200,5346,6.19,2.23333,48.9833,-118,54431,+21350,485917,54,167
36095,95,louvres,LOUVRES,louvres,Louvres,L162,LFRS,95380,351,95351,2,30,6,9339,8792,9000,824,11.33,2.5,49.0333,187,54493,+23019,490238,64,127
36096,95,gouzangrez,GOUZANGREZ,gouzangrez,Gouzangrez,G5262,KSNKRS,95450,282,95282,3,27,6,173,171,200,224,0.77,1.91667,49.1167,-478,54570,+15423,490645,101,114
36097,95,bellay-en-vexin,LE BELLAY-EN-VEXIN,le bellay en vexin,Le Bellay-en-Vexin,L145125,LBLNFKSN,95750,054,95054,3,17,6,244,258,200,48,5.02,1.88333,49.15,-500,54612,+15310,490904,103,130
36098,95,gonesse,GONESSE,gonesse,Gonesse,G520,KNS,95500,277,95277,2,13,5,26356,24701,26500,1311,20.09,2.45,48.9833,124,54430,+22655,485912,39,97
36099,95,chapelle-en-vexin,LA CHAPELLE-EN-VEXIN,la chapelle en vexin,La Chapelle-en-Vexin,L2145125,LXPLNFKSN,95420,139,95139,3,16,6,331,318,300,91,3.61,1.73333,49.1833,-672,54649,+14355,491102,85,158
36100,95,hedouville,HEDOUVILLE,hedouville,HÃ©douville,H314,HTFL,95690,304,95304,3,34,6,250,282,300,47,5.28,2.16667,49.15,-185,54615,+21012,490913,41,182
36101,95,villers-en-arthies,VILLERS-EN-ARTHIES,villers en arthies,Villers-en-Arthies,V4625632,FLRSNR0S,95510,676,95676,3,16,6,461,428,500,55,8.25,1.73333,49.1,-678,54544,+14333,490521,89,205
36102,95,saint-martin-du-tertre-95,SAINT-MARTIN-DU-TERTRE,saint martin du tertre,Saint-Martin-du-Tertre,S5356353636,SNTMRTNTTRTR,95270,566,95566,2,26,6,2586,2345,2400,195,13.23,2.35,49.1,10,54563,+22044,490624,56,210
36103,95,seugy,SEUGY,seugy,Seugy,S000,SJ,95270,594,95594,2,26,6,1035,1049,1000,608,1.7,2.4,49.1167,64,54579,+22338,490716,50,121
36104,95,roissy-en-france,ROISSY-EN-FRANCE,roissy en france,Roissy-en-France,R251652,RSNFRNS,95700,527,95527,2,13,6,2750,2366,2500,195,14.09,2.51667,49,202,54449,+23105,490015,67,116
36105,95,boissy-l-aillerie,BOISSY-L'AILLERIE,boissy l aillerie,Boissy-l'Aillerie,B246,BSLLR,95650,078,95078,3,29,6,1774,1665,1800,271,6.53,2.03333,49.0667,-339,54532,+20152,490442,37,99
36106,95,frette-sur-seine,LA FRETTE-SUR-SEINE,la frette sur seine,La Frette-sur-Seine,L1632625,LFRTSRSN,95530,257,95257,1,31,6,4569,4390,4600,2261,2.02,2.18333,48.9667,-176,54416,+21042,485827,22,81
36107,95,wy-dit-joli-village,WY-DIT-JOLI-VILLAGE,wy dit joli village,Wy-dit-Joli-Village,W324142,TTJLFLJ,95420,690,95690,3,16,6,327,307,300,39,8.37,1.83333,49.1,-557,54558,+15007,490608,99,199
36108,95,deuil-la-barre,DEUIL-LA-BARRE,deuil la barre,Deuil-la-Barre,D416,TLLBR,95170,197,95197,2,09,6,21509,20150,21700,5720,3.76,2.33333,48.9833,-9,54417,+21943,485830,34,113
36109,95,bezons,BEZONS,bezons,Bezons,B252,BSNS,95870,063,95063,1,04,5,27987,26312,28000,6727,4.16,2.21667,48.9333,-133,54362,+21301,485532,22,52
36110,95,courdimanche,COURDIMANCHE,courdimanche,Courdimanche,C6352,KRTMNX,95800,183,95183,3,39,6,6495,5890,6600,1166,5.57,2,49.0333,-372,54483,+20005,490204,95,160
36111,95,ronquerolles,RONQUEROLLES,ronquerolles,Ronquerolles,R52642,RNKRLS,95340,529,95529,3,03,6,858,741,900,181,4.74,2.21667,49.1667,-124,54630,+21328,490960,44,188
36112,95,saint-gratien-95,SAINT-GRATIEN,saint gratien,Saint-Gratien,S532635,SNTKRTN,95210,555,95555,2,40,5,20156,19219,20300,8328,2.42,2.28333,48.9667,-61,54413,+21655,485816,39,59
36113,95,bernes-sur-oise,BERNES-SUR-OISE,bernes sur oise,Bernes-sur-Oise,B65262,BRNSSRS,95340,058,95058,3,03,6,2378,2221,2400,436,5.45,2.3,49.1667,-40,54623,+21802,490940,24,81
36114,95,nesles-la-vallee,NESLES-LA-VALLEE,nesles la vallee,Nesles-la-VallÃ©e,N242414,NSLSLFL,95690,446,95446,3,34,6,1820,1831,1800,135,13.46,2.18333,49.1333,-185,54589,+21014,490748,33,162
36115,95,chars,CHARS,chars,Chars,C620,XRS,95750,142,95142,3,17,6,1811,1718,1800,108,16.71,1.93333,49.1667,-444,54623,+15614,490939,55,174
36116,95,viarmes,VIARMES,viarmes,Viarmes,V652,FRMS,95270,652,95652,2,26,5,4985,4681,4700,608,8.19,2.36667,49.1333,38,54587,+22213,490740,28,154
36117,95,neuilly-en-vexin,NEUILLY-EN-VEXIN,neuilly en vexin,Neuilly-en-Vexin,N45125,NLNFKSN,95640,447,95447,3,17,6,203,210,200,68,2.96,1.98333,49.1667,-400,54632,+15835,491006,102,190
36118,95,taverny,TAVERNY,taverny,Taverny,T165,TFRN,95150,607,95607,3,25,5,26144,25906,26300,2494,10.48,2.21667,49.0333,-122,54473,+21336,490133,55,188
36119,95,bessancourt,BESSANCOURT,bessancourt,Bessancourt,B25263,BSNKRT,95550,060,95060,3,25,6,6994,6998,7200,1094,6.39,2.21667,49.0333,-137,54487,+21248,490216,49,171
36120,95,vigny-95,VIGNY,vigny,Vigny,V250,FKN,95450,658,95658,3,27,5,1077,1035,1100,164,6.56,1.93333,49.0833,-454,54531,+15542,490440,58,134
36121,95,ableiges,ABLEIGES,ableiges,Ableiges,A142,ABLJS,95450,002,95002,3,27,6,943,960,900,117,8.03,1.98333,49.0833,-395,54545,+15853,490525,40,128
36122,95,beaumont-sur-oise,BEAUMONT-SUR-OISE,beaumont sur oise,Beaumont-sur-Oise,B53262,BMNTSRS,95260,052,95052,3,03,5,8954,8388,8900,1598,5.6,2.28333,49.1333,-56,54603,+21711,490833,23,210
36123,95,theuville-95,THEUVILLE,theuville,Theuville,T140,0FL,95810,611,95611,3,17,6,28,59,0,5,4.97,2.06667,49.15,-294,54616,+20419,490915,58,125
36124,95,saint-clair-sur-epte,SAINT-CLAIR-SUR-EPTE,saint clair sur epte,Saint-Clair-sur-Epte,S532462613,SNTKLRSRPT,95770,541,95541,3,16,6,934,807,900,76,12.18,1.68333,49.2,-730,54675,+14046,491227,30,142
36125,95,vienne-en-arthies,VIENNE-EN-ARTHIES,vienne en arthies,Vienne-en-Arthies,V5632,FNNR0S,95510,656,95656,3,16,6,417,351,400,110,3.76,1.73333,49.0667,-687,54518,+14305,490359,35,147
36126,95,cormeilles-en-parisis,CORMEILLES-EN-PARISIS,cormeilles en parisis,Cormeilles-en-Parisis,C65425162,KRMLSNPRSS,95240,176,95176,1,05,5,23038,19645,22400,2716,8.48,2.2,48.9833,-151,54415,+21202,485823,22,170
36127,95,labbeville,LABBEVILLE,labbeville,Labbeville,L140,LBFL,95690,328,95328,3,34,6,569,484,500,70,8.07,2.15,49.1333,-215,54594,+20835,490805,38,122
36128,95,livilliers,LIVILLIERS,livilliers,Livilliers,L1462,LFLRS,95300,341,95341,3,34,6,381,369,400,58,6.53,2.1,49.1,-269,54551,+20541,490544,69,115
36129,95,charmont-95,CHARMONT,charmont,Charmont,C653,XRMNT,95420,141,95141,3,16,6,28,32,0,7,3.83,1.78333,49.1333,-606,54596,+14728,490809,78,153
36130,95,bouffemont,BOUFFEMONT,bouffemont,BouffÃ©mont,B530,BFMNT,95570,091,95091,2,06,6,5940,5700,5800,1317,4.51,2.3,49.05,-41,54493,+21757,490236,92,194
36131,95,berville-95,BERVILLE,berville,Berville,B614,BRFL,95810,059,95059,3,17,6,332,366,300,39,8.51,2.06667,49.1833,-294,54656,+20417,491127,67,155
36132,95,sannois,SANNOIS,sannois,Sannois,S520,SNS,95110,582,95582,1,22,5,26090,25313,25900,5458,4.78,2.25,48.9667,-88,54413,+21525,485818,42,169
36133,95,villeron,VILLERON,villeron,Villeron,V465,FLRN,95380,675,95675,2,13,6,811,700,700,144,5.61,2.53333,49.05,229,54509,+23234,490328,81,140
36134,95,ecouen,ECOUEN,ecouen,Ã‰couen,E250,EKN,95440,205,95205,2,08,5,7374,7117,7400,971,7.59,2.38333,49.0167,50,54465,+22252,490107,61,167
36135,95,saint-cyr-en-arthies,SAINT-CYR-EN-ARTHIES,saint cyr en arthies,Saint-Cyr-en-Arthies,S53265632,SNTSRNR0S,95510,543,95543,3,16,6,228,225,200,58,3.89,1.75,49.0667,-661,54510,+14429,490331,75,172
